Mfcc,Chroma,MelSpectogram,Centroid,Spread,Flatness,Noiseness,Rolloff,Crest,Entropy,Decrease,Contrast,Pitch,Energy,Rms,TimeEntropy,Zcr,Emotion
6.9601693,1.0512393,0.32012382,224.18245,350.28748,0.51495606,0.0027570873,304.00696,6.487202,0.7439979,-0.043881714,0.3525663,0,0.0001514415,0.009960818,0.058290325,0.8909321,6
6.8166995,1.3671639,0.414468,227.5896,357.6877,0.5367384,0.0028704326,316.21213,5.6821575,0.7561361,-0.050272126,0.32192272,0,9.8856945E-05,0.008497082,0.06526164,0.90357107,7
5.1359854,59.053032,9.528234,261.69482,405.23953,0.540441,0.0043088854,375.47684,5.7881374,0.75339526,-0.0395429,0.3086264,16.495949,0.000659329,0.016129548,0.09993649,0.88482845,5
5.894573,9.167942,2.043413,220.79579,338.4192,0.5072827,0.0027477092,292.59927,5.99477,0.7425949,-0.06074625,0.32898226,0,0.000102519225,0.008806103,0.06119993,0.7943307,4
5.6462283,1.012527,0.30866694,235.96805,370.86328,0.5201352,0.003477772,309.35373,6.2841787,0.7400333,-0.051212903,0.33819276,8.38425,0.00026428956,0.011536326,0.07263908,0.90549994,1
7.7322807,1.3231306,0.4548133,221.02333,348.2908,0.5234143,0.002888688,303.18353,5.8471723,0.75060666,-0.07417676,0.3143249,0,0.0001132389,0.0093573965,0.064580925,0.91707087,3
4.7555313,45.140625,6.499794,274.76785,396.98184,0.5382819,0.0026665549,427.83505,5.9406004,0.7595334,-0.027771028,0.3388527,0.38638943,0.0003551242,0.015084443,0.06856058,0.8729494,1
5.0351043,39.48721,8.447646,252.5806,370.1315,0.52682906,0.0027426318,367.40088,7.576556,0.73614085,-0.0692399,0.33920702,0.8252357,0.0005023079,0.018553417,0.054088965,0.9222629,3
6.1813912,26.89439,5.0720577,248.83734,354.40533,0.48799646,0.0029920922,314.98053,7.16677,0.7193592,-0.07289756,0.33702284,41.67934,0.0014620742,0.025470287,0.051890425,0.925887,6
7.4076066,1.1517118,0.38571033,225.40352,362.51605,0.49282876,0.0038230908,299.19028,7.505831,0.7249263,-0.082972154,0.33187765,0,0.00026227566,0.013107049,0.059612595,0.87293714,7
3.4158292,211.77943,25.589968,312.93964,420.8061,0.5149521,0.0039892294,450.7782,8.239818,0.7284588,0.011879256,0.3565053,287.56183,0.0026198614,0.03959523,0.09014755,0.9096723,5
6.8339095,1.0594125,0.34998253,248.01093,379.8599,0.5344355,0.0035821719,332.4742,6.317811,0.7443677,-0.014725029,0.35217798,20.216946,0.0005436055,0.013960561,0.07027017,0.8519541,4
6.440398,1.7356192,0.5221295,204.49911,329.85913,0.50755095,0.0025682931,266.66666,5.4679337,0.7406702,-0.07912663,0.31604546,0,7.436726E-05,0.007178084,0.05600668,0.9017912,4
6.782836,0.8835682,0.2948402,203.47285,325.18262,0.49739423,0.0025492483,262.2507,5.7397428,0.7438711,-0.05073303,0.31894356,0,6.254252E-05,0.0066351807,0.051196367,0.916234,4
6.4699264,2.3654253,0.41982183,237.29584,357.97855,0.53967065,0.0028314823,327.20587,5.6059027,0.7598913,-0.018313203,0.32155123,0,0.00020090918,0.010600551,0.06695661,0.90968746,1
6.165004,6.7260976,1.186213,242.85709,366.1981,0.54408145,0.0026359535,361.53845,5.4019413,0.7627903,-0.06511401,0.32723638,0,0.00012535353,0.009322973,0.072204806,0.8644713,3
5.149458,18.680513,3.0747783,263.74557,378.52502,0.54060495,0.0031347764,373.6842,6.3020897,0.7537111,-0.024484688,0.3432241,0,0.0002763097,0.012563849,0.0758182,0.901839,3
6.599762,13.859901,1.1842839,277.00296,402.19305,0.56733704,0.0032994333,407.19696,6.1091294,0.76460916,-0.013498537,0.35429937,3.449427,0.00037271128,0.014623562,0.07695375,0.8474221,3
6.825286,2.1093647,0.62312967,213.85513,334.70932,0.5065448,0.0025714121,284.21054,5.827803,0.7444193,-0.1141057,0.33711767,0,9.750031E-05,0.008285416,0.05883129,0.853295,6
6.9101543,1.2847759,0.41125828,249.02379,368.47873,0.5302647,0.0029694026,354.62964,6.54851,0.74644953,-0.022714164,0.34574047,11.182603,0.00031441226,0.0120372735,0.068953246,0.8417967,6
6.3447523,2.8478992,0.6721333,230.5774,362.85284,0.5318342,0.0030539813,309.60913,6.5810227,0.74995905,-0.06842427,0.33443144,0,0.00010816602,0.008607424,0.065375164,0.91219497,6
4.7750163,12.046318,2.3952098,231.19603,363.3625,0.53627115,0.0028917461,320.07874,5.37031,0.75742686,-0.048788052,0.34028372,0,0.000100017234,0.008333412,0.07401378,0.9064164,7
7.084584,6.0614734,1.0581225,219.43228,334.86328,0.50419134,0.0023877828,294.16058,6.413337,0.74694216,0.010751935,0.34091607,0,0.00013488266,0.00964232,0.052110203,0.9150914,4
6.264582,6.6874895,1.2357465,236.79189,335.74442,0.50715685,0.0023153368,334.82587,5.736341,0.75445735,0.027014697,0.348459,0,0.00021885967,0.011835579,0.057319917,0.8934702,1
6.7304096,3.1865096,0.44445172,295.24374,408.28717,0.5473333,0.0032320851,427.67526,6.7690763,0.7504362,-0.0026476448,0.3406734,31.684782,0.0013953219,0.023875795,0.07974734,0.8996077,3
6.1406584,41.17166,6.864985,250.94608,346.27393,0.5028867,0.002572094,357.94394,6.439132,0.7415099,-0.030793283,0.34372258,12.948628,0.0005678834,0.01674809,0.06188368,0.9145918,3
4.669136,381.79797,69.213066,361.83804,425.60767,0.53169155,0.0034806158,556.9672,7.665933,0.73088956,0.01768069,0.3610563,65.713554,0.00409087,0.040297143,0.08514113,0.90540385,3
7.1884604,12.308215,0.57957876,270.1432,366.75485,0.51313263,0.0027274827,372.40665,6.879143,0.7355107,-0.0017841861,0.35575092,34.003323,0.0017661679,0.02350362,0.06473653,0.9086341,6
6.7647557,8.652018,2.0800595,250.06532,357.61517,0.51779157,0.0026999717,357.48898,5.9182134,0.7541191,0.0057922397,0.33652496,5.240247,0.0003638256,0.013606948,0.06403674,0.89014363,6
4.030181,177.99199,29.844059,371.0838,489.6899,0.60915047,0.005224403,562.31885,7.020778,0.7645178,-0.012594144,0.34840727,151.41568,0.0055339057,0.047467303,0.09173901,0.90530634,6
6.975958,2.8942204,0.7793533,234.60443,357.39236,0.5348536,0.0025224464,337.65433,5.658517,0.75863194,-0.02906713,0.3410484,0,0.00010395941,0.008826365,0.06343018,0.88736826,7
5.9280014,3.7149076,0.930688,238.49486,361.3473,0.5468591,0.0026472667,349.4382,5.642665,0.75806415,-0.09609481,0.33709475,0,6.7050554E-05,0.007588041,0.06315414,0.9004836,7
7.1968293,1.4246541,0.45079258,236.39742,353.15018,0.5383389,0.0022972792,334.21927,5.743572,0.75814587,-0.044870414,0.35317013,0,8.883058E-05,0.008454771,0.065379396,0.9037822,7
6.984485,17.750116,3.749557,256.0387,382.0454,0.5314529,0.0034161024,376.497,6.8423967,0.74447435,-0.03478957,0.3607401,11.86271,0.00046580745,0.015367682,0.07102337,0.8525084,5
5.4289618,33.431812,5.052064,270.90674,390.4652,0.54865,0.0033252425,413.68613,7.0165243,0.7523076,-0.028875718,0.36029258,14.535078,0.0005605658,0.017442003,0.07456598,0.9020144,5
3.784901,355.91043,66.016846,444.96985,516.79846,0.5660706,0.0071427585,702.72375,8.334779,0.7424545,0.03182354,0.36771518,150.84795,0.026820865,0.10916799,0.08877251,0.8958601,5
6.5230412,8.871275,1.9153178,207.95012,319.1053,0.49638736,0.0021432268,279.53586,5.917917,0.7423833,-0.056310236,0.33100343,0,0.00012686959,0.009679831,0.04996669,0.8278151,4
5.3704567,25.10912,5.291174,239.24565,339.23523,0.50941664,0.002259388,316.23712,6.472882,0.74809647,0.03971246,0.33113354,3.3601599,0.00036541114,0.014759986,0.063509285,0.90388584,1
5.025975,148.69606,26.771893,260.16144,377.42838,0.48494276,0.0027727126,366.51984,5.534307,0.74870807,0.035403747,0.36279568,22.829893,0.001195821,0.02795114,0.07309022,0.9076114,6
6.435169,3.133471,0.7202986,251.37257,382.70816,0.51563317,0.002502641,350,5.1568017,0.75836724,-0.010922669,0.3368423,70.688,0.0006942145,0.01938606,0.07230701,0.8775075,7
4.4560122,496.66833,80.15061,289.44275,416.2518,0.49108315,0.0037885206,393.7247,6.818417,0.73604727,-0.007654936,0.3498044,248.06348,0.0057937964,0.05390615,0.08024109,0.9057158,5
7.0645905,1.3157655,0.42954037,247.25319,374.35422,0.5363011,0.003496194,351.3216,5.982551,0.7575532,-0.060421538,0.34453064,0.3300943,0.00022209687,0.011568287,0.07019752,0.85589874,4
7.2213373,1.268547,0.4024036,225.2457,354.44412,0.53305244,0.002963541,306.4433,5.370166,0.7570119,-0.06374436,0.3273656,0,0.0001653741,0.009982742,0.062824585,0.9015812,4
5.9584002,12.500287,2.633901,245.35295,364.2135,0.5363335,0.0029402254,358.68054,5.760174,0.75560385,-0.10466169,0.33579555,0.5192108,0.00024769932,0.012116401,0.071968116,0.8401773,4
7.2997303,2.1959646,0.6308281,266.96893,376.13828,0.5244693,0.0031356597,370.339,6.5593147,0.7404786,-0.040059283,0.34569257,6.9740767,0.0008574329,0.01865027,0.06878779,0.89799565,1
6.1702967,37.08944,5.5392194,257.31732,357.78348,0.5147382,0.0025931192,370.15707,6.256461,0.74992156,-0.05085388,0.3299386,8.523737,0.00084007264,0.020253891,0.06291908,0.90115154,3
6.1023073,59.69188,8.417938,252.77072,367.15033,0.54235685,0.0025814506,370.68967,5.7706075,0.7574384,-0.03931259,0.32777548,3.2881806,0.00051565166,0.01497372,0.07299859,0.81684864,3
4.130934,672.43774,121.25888,314.7004,416.97333,0.5323499,0.003567098,518.78174,7.335226,0.74580514,-0.0017018225,0.36580276,38.175106,0.0050422736,0.044994384,0.078648396,0.90275514,3
7.3238316,2.659327,0.640175,268.58347,391.57913,0.53616786,0.0035015775,401.22952,6.1299896,0.7577985,-0.059981324,0.35639477,4.5661964,0.0008139959,0.01965843,0.08778093,0.80503035,6
6.752029,3.9768417,0.90004414,245.28561,360.8697,0.5480077,0.002477394,354.49103,5.7183266,0.75849223,-0.06537872,0.34125113,0,0.00024382946,0.012842193,0.059354976,0.90283406,6
7.393295,1.4428083,0.4840427,247.67194,372.4709,0.49907598,0.0033503114,348.50186,6.0540266,0.73743796,-0.12823507,0.33164904,12.001303,0.0036334945,0.03231231,0.06596078,0.86343306,6
5.019207,265.0286,31.760038,293.5612,422.41776,0.55124605,0.0045943535,428.60696,6.0537,0.75454396,-0.017762791,0.35855782,34.725574,0.0024766284,0.030712124,0.09774436,0.9068475,7
6.630037,1.2745138,0.39283907,259.9425,385.0548,0.53643167,0.0037750362,376.66666,5.941973,0.748943,-0.030716907,0.34899968,13.645306,0.0008616749,0.016923098,0.081737675,0.8933735,7
7.056582,10.28231,2.2331417,288.41925,404.8041,0.530159,0.0039087255,423.8189,6.1028495,0.7516823,0.004106433,0.35911915,15.932305,0.0021698952,0.029452665,0.08321986,0.8951241,7
3.0559494,359.0808,70.06754,313.2535,380.33517,0.49859107,0.002836754,455.45023,8.909143,0.7149138,0.019220592,0.38948962,73.41111,0.0029301643,0.03749157,0.06409388,0.91734564,6
7.072256,8.404175,1.7808908,249.89581,351.8441,0.524077,0.0024339492,364.39688,6.2080607,0.7504287,0.0019203008,0.34003,0,0.00024651224,0.012825449,0.05813171,0.8996063,7
4.7763586,211.57843,25.61208,335.5151,424.40875,0.54118955,0.00313842,534.36017,8.32606,0.7394781,0.054505706,0.38428307,71.32079,0.0032661534,0.041892022,0.07341814,0.90627587,5
6.845501,1.514082,0.46018854,203.10126,339.97205,0.49596044,0.003116765,254.04858,5.8685894,0.73617554,-0.13640957,0.32019663,0,9.700652E-05,0.008714816,0.07707528,0.8127655,4
7.4269443,4.563993,0.7674735,217.01733,340.89856,0.49684948,0.0026016885,272.51083,6.890845,0.7352142,-0.047910895,0.33811843,1.367054,0.00019601862,0.011369954,0.06316657,0.9191006,1
4.148126,167.84592,33.469097,292.21277,415.0854,0.53701067,0.0035472855,383.42245,7.985862,0.72919023,-0.0062012663,0.3520579,27.368404,0.0014900757,0.027326273,0.08435527,0.904867,3
4.6470494,25.897524,5.328742,267.58344,408.8917,0.53497356,0.0042517185,352.54236,7.2664595,0.7347182,-0.102362014,0.34949836,1.2672263,0.0005269295,0.017514102,0.08324484,0.8972466,6
6.7747045,3.9128585,0.52138877,249.43974,390.8826,0.531012,0.0040225466,348.7552,6.31674,0.7426302,-0.0874939,0.34775424,0,0.0002737999,0.01323329,0.10595992,0.9068156,7
5.384296,45.55424,5.941255,292.71878,441.6594,0.5353155,0.0058106724,381.85654,7.4215264,0.73879755,0.009632245,0.3562537,42.15549,0.0015863803,0.027508026,0.109429695,0.8843443,5
6.342286,6.825001,1.5487008,212.09541,325.67865,0.47812268,0.0025686757,278.0083,6.441146,0.7359555,-0.025948584,0.34201914,0,0.00016569525,0.010715507,0.051986814,0.7964321,4
5.3520813,26.50077,4.927009,266.061,376.1689,0.53421575,0.0026585974,404.37787,6.661623,0.7489361,-0.046447963,0.36973763,0,0.00026975336,0.013078816,0.066179276,0.8909019,1
4.069813,127.39935,25.76423,335.59113,435.5761,0.5468175,0.0035470054,483.24872,8.680228,0.73669505,0.015200611,0.33996645,60.148037,0.0020146556,0.034642015,0.072160095,0.9057974,3
4.8851295,41.51323,6.672376,292.46463,391.4653,0.52712655,0.0034069477,407.34598,7.6485395,0.737493,-0.02670226,0.35163167,54.891422,0.0012765524,0.023715314,0.07070995,0.9070666,6
6.5996933,4.833804,1.077705,238.05438,362.97467,0.51550996,0.00303537,324.1245,6.267964,0.7413956,-0.060141448,0.35621008,0,0.00026917853,0.012913519,0.06530919,0.9100241,7
4.460464,102.773605,13.720836,332.26346,425.66522,0.5436356,0.003486021,511.03204,7.2602096,0.7461348,0.0083433185,0.33625674,47.50809,0.0015346361,0.027956342,0.084847346,0.85839635,5
6.905737,1.7357146,0.5300519,201.0856,300.82114,0.4545946,0.0018791822,252.74261,6.953,0.7202362,-0.041536845,0.32694107,0,0.00017897808,0.011371287,0.04091452,0.8525758,4
5.3946495,125.26916,23.728333,254.3021,345.70328,0.49525154,0.0024528045,350.24155,6.3466773,0.74718875,0.048638664,0.35242125,8.533689,0.0015224707,0.02614107,0.06972746,0.86280394,6
5.5807266,72.673294,14.226671,282.60883,382.01294,0.50475305,0.0034622683,388.86862,6.9501123,0.7383769,0.030825537,0.3642595,25.146805,0.0014603784,0.025321038,0.075325176,0.91136825,7
5.7267613,83.63543,16.597162,269.88162,373.24078,0.5224571,0.0028056307,372.46378,7.1313715,0.7468137,0.036725108,0.3591912,29.800674,0.0011488192,0.022937614,0.08298524,0.8564263,5
4.9765015,74.803375,14.955527,249.27531,334.8336,0.4868095,0.00236643,329.9517,7.494032,0.7386499,0.024000892,0.3450376,5.216867,0.00044414008,0.016972845,0.052692115,0.7452741,4
4.3670573,112.67283,22.98406,258.90015,350.517,0.5062266,0.002286275,357.5916,6.9041405,0.75150114,0.03687889,0.3563087,5.2399263,0.00067571364,0.020693641,0.056148224,0.9167787,1
5.744497,130.76933,30.227198,281.58276,363.37936,0.4965771,0.0025124338,401.93237,8.147388,0.7329964,0.07447734,0.36308536,31.241055,0.001957225,0.032702617,0.06524766,0.915697,3
5.8520136,15.374121,3.9869518,221.95636,313.16098,0.4802175,0.0021127646,309.83606,6.678039,0.74531955,0.043600157,0.3528069,0.15384024,0.00022709477,0.012886755,0.052066643,0.9015762,6
6.6081758,6.035954,1.6161143,217.33994,314.9192,0.48897436,0.0019930052,298.16513,6.0623126,0.74866426,0.00019773943,0.34541023,0,0.00014565075,0.010901152,0.0516582,0.9141024,7
5.5315456,89.31179,20.627888,273.4077,373.86536,0.5170427,0.0028125634,404.78928,6.558149,0.7583244,0.067566745,0.35660967,9.080294,0.0010127267,0.025610311,0.06308876,0.90296835,5
6.69209,14.047233,3.3823602,221.30084,337.31,0.50375307,0.0027209437,290.67798,6.329817,0.7494485,0.024297321,0.33611566,0,0.0001594216,0.010923006,0.06425668,0.92004734,4
6.11745,37.48793,8.207679,242.53421,364.869,0.5224628,0.0030540398,349.1228,6.0670033,0.75794965,0.032303806,0.36837733,0.6558452,0.0002714372,0.013353202,0.0744698,0.9152424,1
3.2726884,158.53314,32.1147,263.2122,390.13626,0.5099683,0.0043363348,357.8125,6.8884325,0.74600685,0.048332226,0.35639632,16.459219,0.0008788053,0.019888893,0.06972118,0.83564,3
6.72802,9.322282,2.2967324,210.48792,319.98572,0.48322827,0.0023225415,263.9175,6.685988,0.7415244,0.027982071,0.34705648,0,0.0001389295,0.010307138,0.05577087,0.90351045,6
6.3973327,3.6935902,1.060458,210.46823,330.50534,0.49496964,0.0029058175,274.64456,5.821101,0.74694616,-0.007557587,0.3378182,0,6.5570806E-05,0.007577848,0.05898633,0.9099179,7
6.72802,9.322282,2.2967324,210.48792,319.98572,0.48322827,0.0023225415,263.9175,6.685988,0.7415244,0.027982071,0.34705648,0,0.0001389295,0.010307138,0.05577087,0.90351045,5
5.8528886,36.101048,7.7969723,246.03972,313.92603,0.47661215,0.0018454838,357.1066,7.028282,0.7396986,0.023893217,0.36605108,0.38049036,0.00036763184,0.016116112,0.0487386,0.9165257,4
3.049425,5.60053E-05,9.0507035E-07,498.07648,736.75397,0.96015126,0.023814056,961.53845,6.66966,0.7935785,-0.15045531,0.30257148,7.7184286,0.00046195477,0.012218931,0.095637955,0.55773073,8
2.061081,0.000779353,2.6462527E-05,531.9646,756.53125,0.96537566,0.024981197,1027.0349,6.075664,0.7987019,-0.08897913,0.31661177,13.601297,0.00050349225,0.012376549,0.08991228,0.56034255,8
2.0054712,0.00013375968,3.707955E-07,508.3545,740.987,1.0028518,0.019103738,941.96674,6.064643,0.80679625,-0.022678057,0.30169165,26.913763,0.0005768156,0.013504798,0.08202639,0.55348396,8
4.300278,0.00020873087,2.3214468E-06,440.0644,682.56903,0.9248501,0.0155487675,799.3075,6.464902,0.7933194,-0.19979183,0.3112899,14.725344,0.00061396335,0.013605296,0.06992551,0.570255,8
3.037663,0.00014679255,1.1783405E-05,469.4099,711.2327,0.96891725,0.02749024,809.1808,6.0781374,0.8001282,-0.10142542,0.2870436,9.035737,0.00047791877,0.011710623,0.06841256,0.5332108,8
2.3170726,3.8005414E-06,5.385151E-07,489.50903,745.4949,0.98969626,0.027395042,923.8372,5.944438,0.79403013,-0.08477841,0.28987336,5.944143,0.00033361805,0.009828091,0.08394533,0.51582426,8
4.1252036,8.2735474E-05,1.164105E-05,422.87622,680.8864,0.9638328,0.01702198,732.9942,6.03992,0.79521054,-0.12532212,0.29921812,10.654317,0.00030650236,0.009241328,0.0519613,0.50503016,8
1.7434746,5.8087767E-06,3.6373729E-07,476.36072,715.87476,1.0027525,0.019835372,889.62537,5.6465836,0.8112482,-0.082861654,0.2994541,4.089083,0.00035242192,0.010123212,0.064346746,0.54051095,8
4.237943,0.0001904617,2.0034131E-05,455.85687,672.6599,0.79809684,0.033747353,793.65485,6.8467073,0.7565075,-0.3508941,0.3017261,0,0.00012007518,0.0064346646,0.10369833,0.6233447,7
4.1496177,0.00011686831,1.5348929E-05,540.21344,740.12103,0.8816918,0.03833844,971.03864,6.2407355,0.7792328,-0.09806194,0.30060703,0,0.00014883079,0.0071749184,0.11000932,0.5607927,7
3.5677867,6.847653E-06,1.1610792E-06,419.5471,687.7272,0.93357015,0.0147800315,732.54364,5.59183,0.79853106,-0.13477579,0.29840213,0,0.00013541106,0.0057671866,0.078631744,0.5216916,7
5.1667895,1.6614558E-05,2.6438954E-06,420.4821,672.1067,0.90122664,0.012731667,780.44556,5.872081,0.7901486,-0.14089559,0.31570557,0,0.000114728784,0.0054638335,0.08372416,0.56034416,7
3.4461024,6.532139E-06,9.3740226E-07,446.62354,720.27936,0.98221874,0.022239028,792.577,5.361947,0.8087451,-0.09155811,0.2834698,3.2793605,0.00020939243,0.007993492,0.079716094,0.48945093,7
2.7990592,0.00010670083,5.7814646E-07,476.86563,736.7449,0.98294574,0.027050283,867.45154,5.482651,0.8128134,-0.039626352,0.2819607,1.6260163,0.00021865891,0.00843047,0.094307795,0.5370353,7
3.8950157,1.522773E-05,1.4416734E-06,445.07303,713.94556,0.9251022,0.019804584,841.2129,5.516211,0.7935834,-0.080791995,0.30399132,0,0.00023029682,0.008096724,0.07938783,0.5299586,7
1.5068618,1.3486483E-06,1.652735E-07,447.34653,715.6428,1.0035888,0.018705063,829.70825,4.624474,0.8089614,-0.013740524,0.2833989,38.247013,0.00020842098,0.007783191,0.07397805,0.50792897,7
2.0092695,2.2811512E-06,2.758934E-07,441.14108,709.52203,0.93568915,0.025131894,780.4709,4.8337126,0.79288393,0.0029716163,0.29856414,47.28834,0.00074440095,0.014766098,0.08885094,0.5546486,6
2.6030414,4.8703596E-06,8.7951895E-07,461.89764,736.1183,0.9498208,0.022070829,843.4492,5.0228043,0.8174593,-0.007847408,0.31213084,25.583328,0.00092433364,0.016130734,0.09864233,0.5742869,6
2.4054124,0.0014810412,3.857305E-05,468.9159,700.4415,0.9360349,0.015239301,865.09186,5.13643,0.8134062,-0.014442225,0.30330715,16.9542,0.0008325811,0.014787028,0.10519738,0.61918557,6
2.184309,1.6009975E-05,3.8550888E-07,457.2644,702.4285,0.939269,0.015123028,820.43146,5.565976,0.7932218,-0.044372555,0.3210594,16.624449,0.00085643114,0.014635497,0.10709515,0.59961605,6
2.696891,7.142411E-06,7.758349E-07,452.86798,690.30914,0.9475911,0.03051872,800.49506,6.2957387,0.7950138,-0.01372567,0.3043351,0.18529457,0.00018035083,0.007081133,0.06569021,0.5184212,6
2.5063765,1.3084975E-05,3.533628E-07,442.714,697.7549,0.9350292,0.027015094,812.7411,6.074465,0.7643295,-0.16034947,0.30578032,0,0.00013909282,0.006487973,0.08254774,0.5406706,6
2.1862292,0.00064853445,2.5369769E-05,491.36673,732.0605,0.9771498,0.024461241,958.6898,5.3373413,0.80955005,-0.029303715,0.28186995,0,0.0001603257,0.0067278747,0.090956,0.5554031,6
2.0316424,0.000949289,2.2518456E-05,486.43195,732.3617,0.93644965,0.027895661,947.25275,6.495369,0.80201775,-0.1140678,0.310211,0,0.00015734091,0.0066715432,0.09585089,0.61275226,6
2.5437775,7.091504E-05,4.6031624E-07,633.2006,858.9787,0.9389854,0.028992912,1286.9359,6.2664013,0.8068035,-0.0035804366,0.3445372,209.18477,0.007822414,0.050332565,0.16480036,0.65756506,5
2.381444,0.00042510778,2.346257E-06,546.7044,743.93994,0.87588954,0.021120092,1039.4349,5.845923,0.7798717,-0.011018575,0.32633883,143.04375,0.0063265637,0.0427893,0.12628624,0.6377916,5
2.6037574,0.00029534497,1.3311247E-05,583.17444,795.0446,0.8866814,0.019900741,1123.0856,7.1122932,0.7879244,-0.079032704,0.3571285,173.68005,0.008355441,0.05300004,0.14232089,0.6926512,5
1.7292705,0.0008967979,2.1997588E-05,605.3272,816.0006,0.9078702,0.024251968,1189.5161,6.152594,0.80892575,-0.026651789,0.33323333,143.48198,0.01089428,0.056979477,0.14043173,0.6988995,5
3.1353333,0.00031460414,1.2257098E-05,492.03867,731.0126,0.8763557,0.02358097,956.5217,6.2462144,0.7895575,-0.077168524,0.32896966,185.54877,0.0029240798,0.030178852,0.11310245,0.6067837,5
4.515283,2.8337541E-05,2.9143093E-06,520.32733,758.42596,0.9040237,0.025706716,985.1485,5.599166,0.7994146,-0.046655267,0.32075658,169.22586,0.0035347906,0.032033633,0.12613836,0.65263575,5
3.2754886,6.3102407E-06,9.317443E-07,455.30954,696.57697,0.91198045,0.016654199,832.4937,5.89343,0.79349816,-0.10067683,0.31020662,157.49866,0.0019700225,0.024477001,0.08793394,0.570086,5
2.7858667,0.0017486855,1.353089E-06,495.20282,722.1173,0.91728264,0.017954687,911.5572,5.38226,0.7994309,-0.03751479,0.31708226,154.73758,0.002276672,0.025989383,0.110385455,0.6055347,5
3.919218,0.0002320338,4.0803166E-06,415.7713,667.3156,0.9073481,0.014376222,710.3893,6.2141504,0.79137045,-0.1921367,0.29342234,0,0.0002349118,0.008935448,0.08554232,0.5702101,4
3.3460023,0.0009382189,0.00011759835,445.4464,699.7496,0.91578656,0.017319538,791.98114,6.2644587,0.79503256,-0.12962647,0.30764022,3.2517164,0.00024383326,0.008947717,0.08896061,0.5717364,4
2.1171424,0.0018866735,0.00013259043,470.61154,691.7234,0.9291881,0.017803928,866.7453,6.183729,0.79142034,-0.0880863,0.2937061,15.63705,0.0004267726,0.011616992,0.07832671,0.5737182,4
2.6442945,1.0833281E-05,4.629901E-07,483.7573,708.1544,0.9311527,0.01724534,893.11597,6.0063233,0.7987081,-0.060908895,0,10.394151,0.00046781442,0.012656712,0.08002494,0.5593434,4
2.7212853,4.9755795E-06,7.76858E-07,418.81482,690.8811,0.9613483,0.024522314,722.2782,5.3209624,0.7914121,-0.0692757,0.27818394,0,3.4877034E-05,0.003451541,0.07484539,0.5039942,4
3.1339772,0.00015825513,1.8769257E-05,406.8231,677.7144,0.95755064,0.020516567,738.31683,5.200703,0.79814804,-0.013181533,0.2925644,0,4.1514588E-05,0.003484084,0.079896525,0.5263418,4
2.9022684,4.041023E-06,5.4040004E-07,371.04193,634.78613,0.94815874,0.01656404,608.8621,5.2319226,0.784108,0.024308944,0.27229828,0,1.9658037E-05,0.0025475102,0.061982088,0.50711024,4
2.2464092,2.7826418E-06,3.522691E-07,407.78775,679.5176,0.9801289,0.020936735,699.4145,5.173435,0.7938296,0.018318076,0.26896006,0,2.3239336E-05,0.0028050935,0.068438075,0.49269024,4
2.8710773,0.00036220907,3.912921E-05,476.11963,708.24347,0.9220825,0.022178138,847.74536,6.192655,0.79316986,-0.042264234,0.2931354,105.24919,0.0013099597,0.020963727,0.099592485,0.6069045,3
2.069367,5.5403718E-05,1.5004529E-06,437.00656,690.6618,0.9455762,0.01741287,764.4231,5.498156,0.8056574,-0.054240346,0.30268365,23.414547,0.000843763,0.016191209,0.0882839,0.5911148,3
2.8084817,1.62891E-05,1.239727E-06,431.07935,686.4419,0.94410956,0.014110543,780.05115,6.038109,0.79167956,-0.10961103,0.3093874,77.39352,0.0008293002,0.016137742,0.073200904,0.5417589,3
2.1534228,9.335224E-06,5.182236E-07,470.80075,731.1821,0.9719606,0.017864836,861.2732,5.7457895,0.810213,-0.10935177,0.30745164,53.131985,0.00094796444,0.01760428,0.07938281,0.5672124,3
2.8746395,0.00021969705,9.537293E-06,455.02606,715.79175,0.9359095,0.025285374,852.09973,5.7164664,0.79724526,0.003694573,0.31568202,0.09811858,0.00020611235,0.008128459,0.08437103,0.555778,3
1.62432,0.00045192515,2.2257958E-05,438.8694,693.2102,0.90448564,0.020437503,771.79834,6.337128,0.78920656,-0.14795387,0.31687477,3.4755857,0.000294717,0.009564524,0.09631026,0.5849865,3
3.5795028,2.6831798E-05,2.1214341E-06,379.3451,632.8636,0.90838325,0.013912678,651.32623,5.6706343,0.7875387,-0.10537574,0.29905692,2.8975008,0.00019804727,0.0074974643,0.06802816,0.5585636,3
2.5638895,1.1259469E-05,6.003378E-07,421.22296,678.13165,0.97716343,0.019274492,783.72705,5.6131005,0.8042793,-0.041775722,0.28876764,0.09811858,0.0001547842,0.0067660892,0.0625185,0.5176049,3
2.09077,0.0030035684,0.00020158128,470.553,719.7317,0.92476386,0.028913641,868.07104,6.241902,0.79438204,-0.00364315,0.29538053,0,4.517122E-05,0.0040597357,0.10011704,0.6368452,2
4.1614275,0.00016202852,1.0298182E-05,417.30542,678.24164,0.88275105,0.021193571,782.3601,6.185987,0.79450005,-0.10213683,0.29754865,0,6.955609E-05,0.0046543954,0.09591497,0.63843256,2
1.8361412,0.006427915,0.00025125296,446.4829,689.7922,0.90034175,0.023375258,840.99036,6.1721897,0.78553677,0.042970248,0.3029845,0,4.0197774E-05,0.0036091304,0.09587979,0.6337749,2
